GroupName	Name	MaxMobCount	Spawntime	MobTID	MobName	MobLV	Rate	MobAITID	AI이름
a102	a102_12	6	6500	119	워터바이퍼 메이지	7	100000	1190	워터바이퍼 메이지
a102	a102_13	6	6500	119	워터바이퍼 메이지	7	100000	1190	워터바이퍼 메이지
a102	a102_14	6	6000	803	실크 아이볼	5	100000	8030	실크 아이볼
a102	a102_15	6	5750	648	그린 몰드	4	100000	6480	그린 몰드
a102	a102_16	6	5750	648	그린 몰드	4	100000	6480	그린 몰드
a102	a102_17	3	30000	117	워터바이퍼	6	100000	1170	워터바이퍼
a103	a103_1	6	30000	325	레드스파인울프	9	100000	3251	레드스파인울프
a103	a103_2	6	6750	323	영 레드스파인울프	8	100000	3230	영 레드스파인울프
a103	a103_3	6	6750	323	영 레드스파인울프	8	100000	3230	영 레드스파인울프
a103	a103_4	6	7000	325	레드스파인울프	9	100000	3250	레드스파인울프
a103	a103_6	7	6500	319	스파인울프	7	100000	3190	스파인울프
a103	a103_7	7	6500	319	스파인울프	7	100000	3190	스파인울프
a104	a104_1	7	6500	119	워터바이퍼 메이지	7	100000	1190	워터바이퍼 메이지
a104	a104_2	6	6500	119	워터바이퍼 메이지	7	100000	1190	워터바이퍼 메이지
a104	a104_3	8	6500	119	워터바이퍼 메이지	7	100000	1190	워터바이퍼 메이지
a104	a104_4	6	7000	118	워터바이퍼 전사	9	100000	1180	워터바이퍼 전사
a104	a104_5	6	7000	118	워터바이퍼 전사	9	100000	1180	워터바이퍼 전사
a104	a104_6	6	30000	118	워터바이퍼 전사	9	100000	1181	워터바이퍼 전사
a104	a104_7	6	30000	118	워터바이퍼 전사	9	100000	1181	워터바이퍼 전사
a109	a109_3	6	7000	118	워터바이퍼 전사	9	100000	1180	워터바이퍼 전사
a201	a201_1	6	5000	1291	그린 웜	1	100000	4500	그린 웜
a201	a201_2	6	5000	1292	그린 웜	1	100000	4500	그린 웜
a201	a201_3	6	5000	1293	그린 웜	1	100000	4500	그린 웜
a201	a201_4	6	5000	1296	그린 웜	1	100000	4500	그린 웜
a201	a201_5	6	5000	1294	그린 웜	1	100000	4500	그린 웜
a201	a201_6	6	5000	1297	그린 웜	1	100000	4500	그린 웜
a201	a201_7	6	5250	452	옐로우 웜	2	100000	4520	옐로우 웜
a201	a201_8	1	5000	108	그린 웜	1	100000		
a201	a201_9	1	5000	109	그린 웜	1	100000		
a202	a202_1	6	30000	452	옐로우 웜	2	100000	4521	옐로우 웜
a202	a202_2	6	5250	452	옐로우 웜	2	100000	4520	옐로우 웜
a202	a202_3	6	5250	452	옐로우 웜	2	100000	4520	옐로우 웜
a203	a203_1	6	5250	452	옐로우 웜	2	100000	4520	옐로우 웜
a203	a203_2	5	5250	452	옐로우 웜	2	100000	4520	옐로우 웜
a203	a203_3	4	5250	452	옐로우 웜	2	100000	4520	옐로우 웜
a203	a203_4	6	5500	10	사슴	3	100000	100	사슴
a203	a203_5	6	5500	10	사슴	3	100000	100	사슴
a203	a203_6	8	5500	10	사슴	3	100000	100	사슴
a203	a203_7	4	5500	10	사슴	3	100000	100	사슴
a203	a203_8	5	5500	10	사슴	3	100000	100	사슴
a203	a203_9	6	5500	10	사슴	3	100000	100	사슴
a204	a204_1	6	5250	452	옐로우 웜	2	100000	4520	옐로우 웜
a204	a204_2	6	5250	452	옐로우 웜	2	100000	4520	옐로우 웜
a204	a204_3	6	5500	10	사슴	3	100000	100	사슴
a204	a204_4	4	5500	10	사슴	3	100000	100	사슴
a204	a204_5	4	5500	10	사슴	3	100000	100	사슴
a301	a301_1	6	5750	648	그린 몰드	4	100000	6480	그린 몰드
a301	a301_2	6	5750	648	그린 몰드	4	100000	6480	그린 몰드
a301	a301_3	6	6000	803	실크 아이볼	5	100000	8030	실크 아이볼
a301	a301_4	5	6000	803	실크 아이볼	5	100000	8030	실크 아이볼
a301	a301_5	6	6250	646	블러드 큐브	6	100000	6460	블러드 큐브
a301	a301_6	6	6250	646	블러드 큐브	6	100000	6460	블러드 큐브
a301	a301_7	6	6500	715	마릴리스	7	100000	7150	마릴리스
a301	a301_8	6	30000	715	마릴리스	7	100000	7151	마릴리스
a302	a302_1	6	5750	648	그린 몰드	4	100000	6480	그린 몰드
a302	a302_2	5	5750	648	그린 몰드	4	100000	6480	그린 몰드
a302	a302_3	3	6000	803	실크 아이볼	5	100000	8030	실크 아이볼
a303	a303_1	6	6500	715	마릴리스	7	100000	7150	마릴리스
a303	a303_2	6	6500	715	마릴리스	7	100000	7150	마릴리스
a303	a303_3	6	6250	646	블러드 큐브	6	100000	6460	블러드 큐브
a303	a303_4	7	6250	646	블러드 큐브	6	100000	6460	블러드 큐브
a304	a304_2	6	6250	646	블러드 큐브	6	100000	6460	블러드 큐브
a304	a304_6	5	6250	646	블러드 큐브	6	100000	6460	블러드 큐브
a304	a304_7	5	6500	715	마릴리스	7	100000	7150	마릴리스
a304	a304_1	7	6500	715	마릴리스	7	100000	7150	마릴리스
a304	a304_3	6	6250	646	블러드 큐브	6	100000	6460	블러드 큐브
a304	a304_4	6	6250	646	블러드 큐브	6	100000	6460	블러드 큐브
a304	a304_5	5	6500	715	마릴리스	7	100000	7150	마릴리스
a305	a305_1	6	6500	715	마릴리스	7	100000	7150	마릴리스
a305	a305_2	6	6500	715	마릴리스	7	100000	7150	마릴리스
a305	a305_3	6	6250	319	고블린 정찰자	6	100000	680	고블린 정찰자
a305	a305_4	8	6250	319	고블린 정찰자	6	100000	680	고블린 정찰자
a305	a305_5	8	6250	319	고블린 정찰자	6	100000	680	고블린 정찰자
a305	a305_6	8	6500	715	마릴리스	7	100000	7150	마릴리스
a305	a305_7	8	6250	319	고블린 정찰자	6	100000	680	고블린 정찰자
a305	a305_8	8	6250	319	고블린 정찰자	6	100000	680	고블린 정찰자
a305	a305_9	8	6500	715	마릴리스	7	100000	7150	마릴리스
a305	a305_10	6	6250	319	고블린 정찰자	6	100000	680	고블린 정찰자
a305	a305_11	6	6250	319	고블린 정찰자	6	100000	680	고블린 정찰자
a305	a305_12	6	6500	715	마릴리스	7	100000	7150	마릴리스
a305	a305_13	6	6500	715	마릴리스	7	100000	7150	마릴리스
a305	a305_14	6	6250	319	고블린 정찰자	6	100000	680	고블린 정찰자
a305	a305_15	6	6250	319	고블린 정찰자	6	100000	680	고블린 정찰자
a305	a305_16	6	6250	319	고블린 정찰자	6	100000	680	고블린 정찰자
a305	a305_18	6	30000	319	고블린 정찰자	6	100000	681	고블린 정찰자
a305	a305_19	6	6250	319	고블린 정찰자	6	100000	680	고블린 정찰자
a305	a305_20	6	6250	319	고블린 정찰자	6	100000	680	고블린 정찰자
a401	a401_1	6	5000	450	그린 웜	1	100000	4500	그린 웜
a401	a401_2	5	5000	450	그린 웜	1	100000	4500	그린 웜
a401	a401_3	6	5000	450	그린 웜	1	100000	4500	그린 웜
a401	a401_4	6	5000	450	그린 웜	1	100000	4500	그린 웜
a401	a401_5	5	5000	450	그린 웜	1	100000	4500	그린 웜
a401	a401_6	5	5250	452	옐로우 웜	2	100000	4520	옐로우 웜
a401	a401_7	5	5250	452	옐로우 웜	2	100000	4520	옐로우 웜
a401	a401_8	4	5250	452	옐로우 웜	2	100000	4520	옐로우 웜
a402	a402_1	6	5500	10	사슴	3	100000	100	사슴
a402	a402_2	4	5500	10	사슴	3	100000	100	사슴
a402	a402_3	6	5500	10	사슴	3	100000	100	사슴
a402	a402_4	6	5500	10	사슴	3	100000	100	사슴
a403	a403_1	6	5250	452	옐로우 웜	2	100000	4520	옐로우 웜
a403	a403_2	6	5250	452	옐로우 웜	2	100000	4520	옐로우 웜
a403	a403_3	6	5250	452	옐로우 웜	2	100000	4520	옐로우 웜
a403	a403_4	6	5500	10	사슴	3	100000	100	사슴
a403	a403_5	6	5000	450	그린 웜	1	100000	4500	그린 웜
a403	a403_6	5	5000	450	그린 웜	1	100000	4500	그린 웜
a404	a404_1	6	5500	10	사슴	3	100000	100	사슴
a404	a404_2	9	5500	10	사슴	3	100000	100	사슴
a404	a404_3	8	5250	452	옐로우 웜	2	100000	4520	옐로우 웜
a404	a404_4	4	5500	10	사슴	3	100000	100	사슴
a404	a404_5	4	5750	31	거대 나방	4	100000	310	거대 나방
a404	a404_6	4	5500	10	사슴	3	100000	100	사슴
a404	a404_7	4	5750	31	거대 나방	4	100000	310	거대 나방
a404	a404_8	4	30000	31	거대 나방	4	100000	311	거대 나방
a404	a404_9	4	5750	31	거대 나방	4	100000	310	거대 나방
a404	a404_10	6	5750	31	거대 나방	4	100000	310	거대 나방
a404	a404_11	6	6000	11	멧돼지	5	100000	110	멧돼지
a404	a404_12	6	6000	11	멧돼지	5	100000	110	멧돼지
a404	a404_13	6	6000	11	멧돼지	5	100000	110	멧돼지
a404	a404_14	6	5500	10	사슴	3	100000	100	사슴
a404	a404_15	6	6250	120	붉은 나방	6	100000	1200	붉은 나방
a404	a404_16	6	6250	120	붉은 나방	6	100000	1200	붉은 나방
a404	a404_17	6	6250	120	붉은 나방	6	100000	1200	붉은 나방
a404	a404_17	6	6250	120	붉은 나방	6	100000	1200	붉은 나방
a405	a405_1	6	5250	452	옐로우 웜	2	100000	4520	옐로우 웜
a405	a405_2	6	5500	10	사슴	3	100000	100	사슴
a405	a405_3	5	5250	452	옐로우 웜	2	100000	4520	옐로우 웜
a405	a405_4	6	5500	10	사슴	3	100000	100	사슴
a405	a405_5	6	5250	452	옐로우 웜	2	100000	4520	옐로우 웜
a405	a405_6	6	5500	10	사슴	3	100000	100	사슴
a405	a405_7	6	5750	31	거대 나방	4	100000	310	거대 나방
a405	a405_8	6	5750	31	거대 나방	4	100000	310	거대 나방
a405	a405_9	6	6000	11	멧돼지	5	100000	110	멧돼지
a405	a405_10	6	30000	11	멧돼지	5	100000	111	멧돼지
a405	a405_11	6	5500	10	사슴	3	100000	100	사슴
a405	a405_12	6	5750	31	거대 나방	4	100000	310	거대 나방
a405	a405_13	6	6000	11	멧돼지	5	100000	110	멧돼지
a405	a405_14	6	6000	11	멧돼지	5	100000	110	멧돼지
a405	a405_15	6	6000	11	멧돼지	5	100000	110	멧돼지
a406	a406_1	6	6250	319	고블린 정찰자	6	100000	680	고블린 정찰자
a406	a406_2	6	6250	319	고블린 정찰자	6	100000	680	고블린 정찰자
a406	a406_3	6	6250	646	블러드 큐브	6	100000	6460	블러드 큐브
a406	a406_4	6	6250	319	고블린 정찰자	6	100000	680	고블린 정찰자
a406	a406_5	6	6250	646	블러드 큐브	6	100000	6460	블러드 큐브
a406	a406_6	5	6500	319	스파인울프	7	100000	3190	스파인울프
a406	a406_7	7	6500	319	스파인울프	7	100000	3190	스파인울프
a407	a407_1	6	6250	646	블러드 큐브	6	100000	6460	블러드 큐브
a407	a407_2	6	6250	319	고블린 정찰자	6	100000	680	고블린 정찰자
a407	a407_3	5	6250	319	고블린 정찰자	6	100000	680	고블린 정찰자
a407	a407_4	5	6500	319	스파인울프	7	100000	3190	스파인울프
a407	a407_5	6	30000	319	스파인울프	7	100000	3191	스파인울프
a408	a408_1	6	30000	319	스파인울프	7	100000	3191	스파인울프
a408	a408_2	6	6500	319	스파인울프	7	100000	3190	스파인울프
a408	a408_3	6	6250	319	고블린 정찰자	6	100000	680	고블린 정찰자
a408	a408_4	5	6250	319	고블린 정찰자	6	100000	680	고블린 정찰자
a408	a408_5	6	6500	319	스파인울프	7	100000	3190	스파인울프
a408	a408_6	6	6750	69	고블린 레인저	8	100000	690	고블린 레인저
a408	a408_7	6	6750	640	고블린 호위병	8	100000	6400	고블린 호위병
a408	a408_8	7	6750	69	고블린 레인저	8	100000	690	고블린 레인저
a408	a408_9	6	6750	640	고블린 호위병	8	100000	6400	고블린 호위병
a408	a408_10	6	6750	69	고블린 레인저	8	100000	690	고블린 레인저
a408	a408_11	6	6750	69	고블린 레인저	8	100000	690	고블린 레인저
a408	a408_12	6	6750	640	고블린 호위병	8	100000	6400	고블린 호위병
a408	a408_13	6	30000	69	고블린 레인저	8	100000	691	고블린 레인저
a409	a409_1	6	30000	325	레드스파인울프	9	100000	3251	레드스파인울프
a409	a409_2	8	7000	325	레드스파인울프	9	100000	3250	레드스파인울프
a409	a409_3	6	7000	325	레드스파인울프	9	100000	3250	레드스파인울프
a409	a409_4	5	7250	641	영 다이어울프	10	100000	6410	영 다이어울프
a409	a409_5	7	7250	641	영 다이어울프	10	100000	6410	영 다이어울프
a409	a409_6	5	7250	641	영 다이어울프	10	100000	6410	영 다이어울프
a409	a409_7	7	30000	299	미스트벅	11	100000	2991	미스트벅
a409	a409_8	6	30000	299	미스트벅	11	100000	2991	미스트벅
a501	a501_1	6	6500	715	마릴리스	7	100000	7150	마릴리스
a501	a501_2	6	6500	715	마릴리스	7	100000	7150	마릴리스
a501	a501_3	6	6500	715	마릴리스	7	100000	7150	마릴리스
a501	a501_4	6	6750	69	고블린 레인저	8	100000	690	고블린 레인저
a501	a501_5	6	6750	69	고블린 레인저	8	100000	690	고블린 레인저
a501	a501_6	6	6750	640	고블린 호위병	8	100000	6400	고블린 호위병
a502	a502_1	6	6750	640	고블린 호위병	8	100000	6400	고블린 호위병
a502	a502_2	6	6750	640	고블린 호위병	8	100000	6400	고블린 호위병
a502	a502_3	6	6750	69	고블린 레인저	8	100000	690	고블린 레인저
a502	a502_4	6	6500	715	마릴리스	7	100000	7150	마릴리스
a502	a502_5	6	6500	715	마릴리스	7	100000	7150	마릴리스
a503	a503_1	8	6750	323	영 레드스파인울프	8	100000	3230	영 레드스파인울프
a503	a503_2	8	6750	323	영 레드스파인울프	8	100000	3230	영 레드스파인울프
a503	a503_3	6	30000	323	영 레드스파인울프	8	100000	3231	영 레드스파인울프
a503	a503_4	6	6750	640	고블린 호위병	8	100000	6400	고블린 호위병
a503	a503_5	6	6750	640	고블린 호위병	8	100000	6400	고블린 호위병
a503	a503_6	8	6750	69	고블린 레인저	8	100000	690	고블린 레인저
a504	a504_1	6	6500	319	스파인울프	7	100000	3190	스파인울프
a504	a504_2	6	6500	319	스파인울프	7	100000	3190	스파인울프
a504	a504_3	6	6500	319	스파인울프	7	100000	3190	스파인울프
a504	a504_4	6	6750	323	영 레드스파인울프	8	100000	3230	영 레드스파인울프
a504	a504_5	6	6750	69	고블린 레인저	8	100000	690	고블린 레인저
a504	a504_6	6	6750	640	고블린 호위병	8	100000	6400	고블린 호위병
a504	a504_7	6	6750	69	고블린 레인저	8	100000	690	고블린 레인저
a504	a504_8	8	6750	323	영 레드스파인울프	8	100000	3230	영 레드스파인울프
a504	a504_9	5	6750	323	영 레드스파인울프	8	100000	3230	영 레드스파인울프
a505	a505_1	6	6000	82	동굴박쥐	5	100000	820	동굴박쥐
a505	a505_2	6	6000	82	동굴박쥐	5	100000	820	동굴박쥐
a505	a505_3	6	30000	82	동굴박쥐	5	100000	821	동굴박쥐
a505	a505_4	3	30000	128	화염 박쥐	9	100000	1280	화염 박쥐
a505	a505_5	3	30000	128	화염 박쥐	9	100000	1280	화염 박쥐
a505	a505_6	9	30000	82	동굴박쥐	5	100000	821	동굴박쥐
a505	a505_7	4	6000	82	동굴박쥐	5	100000	820	동굴박쥐
a505	a505_8	3	6000	82	동굴박쥐	5	100000	820	동굴박쥐
a505	a505_9	6	6000	82	동굴박쥐	5	100000	820	동굴박쥐
a506	a506_1	6	30000	14	거대 박쥐	2	100000	141	거대 박쥐
a506	a506_2	6	30000	14	거대 박쥐	2	100000	141	거대 박쥐
a506	a506_3	6	30000	14	거대 박쥐	2	100000	141	거대 박쥐
a506	a506_4	7	6000	82	동굴박쥐	5	100000	820	동굴박쥐
a507	a507_1	6	6000	82	동굴박쥐	5	100000	820	동굴박쥐
a601	a601_1	6	6750	323	영 레드스파인울프	8	100000	3230	영 레드스파인울프
a601	a601_2	6	6750	323	영 레드스파인울프	8	100000	3230	영 레드스파인울프
a601	a601_3	6	6750	69	고블린 레인저	8	100000	690	고블린 레인저
a601	a601_4	9	6750	640	고블린 호위병	8	100000	6400	고블린 호위병
a601	a601_5	6	6750	69	고블린 레인저	8	100000	690	고블린 레인저
a601	a601_6	4	6750	69	고블린 레인저	8	100000	690	고블린 레인저
a601	a601_7	6	6750	640	고블린 호위병	8	100000	6400	고블린 호위병
a601	a601_8	6	6750	640	고블린 호위병	8	100000	6400	고블린 호위병
a602	a602_1	6	6750	323	영 레드스파인울프	8	100000	3230	영 레드스파인울프
a602	a602_2	7	7000	325	레드스파인울프	9	100000	3250	레드스파인울프
a602	a602_3	6	6750	69	고블린 레인저	8	100000	690	고블린 레인저
a602	a602_4	5	6750	640	고블린 호위병	8	100000	6400	고블린 호위병
a603	a603_1	6	7000	325	레드스파인울프	9	100000	3250	레드스파인울프
a603	a603_2	6	7250	641	영 다이어울프	10	100000	6410	영 다이어울프
a603	a603_3	6	7000	325	레드스파인울프	9	100000	3250	레드스파인울프
a604	a604_1	6	7250	641	영 다이어울프	10	100000	6410	영 다이어울프
a604	a604_2	6	30000	641	영 다이어울프	10	100000	6411	영 다이어울프
a604	a604_3	4	7250	641	영 다이어울프	10	100000	6410	영 다이어울프
a604	a604_4	5	7250	641	영 다이어울프	10	100000	6410	영 다이어울프
a604	a604_5	6	30000	731	젊은 뱀파이어	10	100000	7311	젊은 뱀파이어
a604	a604_6	4	7250	731	젊은 뱀파이어	10	100000	7310	젊은 뱀파이어
a604	a604_7	3	30000	128	화염 박쥐	9	100000	1280	화염 박쥐
a605	a605_1	6	7250	641	영 다이어울프	10	100000	6410	영 다이어울프
a605	a605_2	3	30000	128	화염 박쥐	9	100000	1280	화염 박쥐
a605	a605_3	6	7250	641	영 다이어울프	10	100000	6410	영 다이어울프
a605	a605_4	6	7250	731	젊은 뱀파이어	10	100000	7310	젊은 뱀파이어
a605	a605_5	5	7250	641	영 다이어울프	10	100000	6410	영 다이어울프
a605	a605_6	5	7250	641	영 다이어울프	10	100000	6410	영 다이어울프
a605	a605_7	5	7250	641	영 다이어울프	10	100000	6410	영 다이어울프
a606	a606_1	6	7500	37	영 라이칸토	11	100000	370	영 라이칸토
a606	a606_3	3	30000	331	파이어 라이칸토	12	100000	3310	파이어 라이칸토
a606	a606_4	6	30000	37	영 라이칸토	11	100000	371	영 라이칸토
a606	a606_2	6	30000	37	영 라이칸토	11	100000	371	영 라이칸토
a606	a606_5	6	30000	37	영 라이칸토	11	100000	371	영 라이칸토
a606	a606_6	3	30000	331	파이어 라이칸토	12	100000	3310	파이어 라이칸토
a606	a606_7	4	7250	641	영 다이어울프	10	100000	6410	영 다이어울프
a606	a606_8	4	7500	37	영 라이칸토	11	100000	370	영 라이칸토
a606	a606_9	4	7250	641	영 다이어울프	10	100000	6410	영 다이어울프
a701	a701_1	6	30000	37	영 라이칸토	11	100000	371	영 라이칸토
a701	a701_2	6	30000	37	영 라이칸토	11	100000	371	영 라이칸토
a701	a701_3	3	30000	331	파이어 라이칸토	12	100000	3310	파이어 라이칸토
a701	a701_4	5	7250	641	영 다이어울프	10	100000	6410	영 다이어울프
a701	a701_5	6	7250	641	영 다이어울프	10	100000	6410	영 다이어울프
a702	a702_1	6	7500	37	영 라이칸토	11	100000	370	영 라이칸토
a702	a702_2	6	7750	643	영 만티코어	12	100000	6430	영 만티코어
a702	a702_3	6	8000	644	브론즈드랜	13	100000	6440	브론즈드랜
a702	a702_4	6	7750	643	영 만티코어	12	100000	6430	영 만티코어
a703	a703_1	6	30000	299	미스트벅	11	100000	2991	미스트벅
a703	a703_2	6	30000	299	미스트벅	11	100000	2991	미스트벅
a703	a703_3	6	30000	299	미스트벅	11	100000	2991	미스트벅
a703	a703_4	5	30000	299	미스트벅	11	100000	2991	미스트벅
a703	a703_5	6	7750	643	영 만티코어	12	100000	6430	영 만티코어
a703	a703_6	6	7750	643	영 만티코어	12	100000	6430	영 만티코어
a704	a704_1	6	8250	286	젊은 앤트	14	100000	6450	젊은 앤트
a704	a704_2	6	30000	286	젊은 앤트	14	100000	6451	젊은 앤트
a704	a704_3	6	8250	286	땅굴 사슴	14	100000	2860	땅굴 사슴
a704	a704_4	6	30000	286	젊은 앤트	14	100000	6451	젊은 앤트
a704	a704_5	5	8250	286	땅굴 사슴	14	100000	2860	땅굴 사슴
a704	a704_6	6	8250	286	젊은 앤트	14	100000	6450	젊은 앤트
a704	a704_7	6	8250	286	젊은 앤트	14	100000	6450	젊은 앤트
a704	a704_8	8	8250	286	젊은 앤트	14	100000	6450	젊은 앤트
a705	a705_1	6	30000	643	영 만티코어	12	100000	6431	영 만티코어
a705	a705_2	6	30000	643	영 만티코어	12	100000	6431	영 만티코어
a705	a705_3	6	8000	644	브론즈드랜	13	100000	6440	브론즈드랜
a705	a705_4	6	8000	644	브론즈드랜	13	100000	6440	브론즈드랜
a705	a705_5	6	7750	643	영 만티코어	12	100000	6430	영 만티코어
a705	a705_6	5	8000	644	브론즈드랜	13	100000	6440	브론즈드랜
a705	a705_7	5	30000	286	땅굴 사슴	14	100000	2861	땅굴 사슴
a705	a705_8	5	30000	286	땅굴 사슴	14	100000	2861	땅굴 사슴
a801	a801_1	7	7750	643	영 만티코어	12	100000	6430	영 만티코어
a801	a801_2	3	30000	297	매직 라이칸토	13	100000	2971	매직 라이칸토
