TID	Name	Type	Race	Gender	Class	LVL	STR	DEX	INT	CON	CHA	Wis	AC	MAX_HP	MAX_SP	MAX_MP	CUR_HP	CUR_SP	CUR_MP	Movement Walk	Movement Run	AR	DR	MAR	MDR	Min_Damage	Max_Damage	ATK Speed	Range	Fire Res.	Water Res.	Air Res.	Earth Res.	Magic Res.	Poison Res.	Ice Res.	Thunder Res.	Magic History	Murder Point	Exp	Fire Min_Damage	Fire Max_Damage	Water Min_Damage	Water Max_Damage	Earth Min_Damage	Earth Max_Damage	Air Min_Damage	Air Max_Damage	Magic Min_Damage	Magic Max_Damage	Poison Min_Damage	Poison Max_Damage	Ice Min_Damage	Ice Max_Damage	Thunder Min_Damage	Thunder Max_Damage	Physical_Resistance	Skill_Block	Sight	Badge1_Rank Point	Badge2_Rank Point	Badge3_Rank Point	Rank	Item Point	Guild	Guild Rank	Guild Score	Lost Exp	Weapon	Item1	Item2	Item3	Item4	Armor_Head	Armor_Body	Armor_Arm	Armor_Hand	Armor_Leg	Armor_Foot	Armor_Mantle	Money	Geld_Min	Geld_Max	Drop_TID	slow_percent	slow_time	fast_percent	fast_time	Product_Skin_ItemName	Product_Meat	Product_Meat_ItemName	Product_Garbage	Product_Garbage_ItmeName	attribute_type	name_color	DropRank	DropMeditation	Spirit Type	LandAttachType	Tamable	Run Correct	Attack Correct	SiegeWarCharType	RangeType	StaminaPoint	PetType	StartStamina	Heroic_Min_Damage	Heroic_Max_Damage	Heroic_Defense_Point
604 	Lightly-armored Gray Desert Rhino	196672 	2 			51 															10500 																																																																														1 		1 	1 								
605 	Heavily-armored Gray Desert Rhino	196672 	2 			62 															12000 																																																																														1 		1 	1 								
439 	오크_고렙탈것_흑	196672 	2 			73 															13500 																																																																														1 		1 	1 								
606 	Albileon	196672 	3 			35 															9000 																																																																														1 		1 	1 								
607 	Lightly-armored Albileon	196672 	3 			50 															10500 																																																																														1 		1 	1 								
608 	Heavily-armored Albileon	196672 	3 			61 															12000 																																																																														1 		1 	1 								
441 	문엘프_고렙탈것_백	196672 	3 			72 															13500 																																																																														1 		1 	1 								
609 	Careleon	196672 	3 			36 															9000 																																																																														1 		1 	1 								
610 	Lightly-armored Careleon	196672 	3 			51 															10500 																																																																														1 		1 	1 								
611 	Heavily-armored Careleon	196672 	3 			62 															12000 																																																																														1 		1 	1 								
440 	문엘프_고렙탈것_흑	196672 	3 			73 															13500 																																																																														1 		1 	1 								
844 	Human Expedition Mount	196672 	3 			1 															12000 																																																																														1 		1 	1 								
616 	Orc Expedition Mount	196672 	3 			1 															12000 																																																																														1 		1 	1 								
614 	MoonElf Expedition Mount	196672 	3 			1 															12000 																																																																														1 		1 	1 								
1403 	휴먼드래곤1	196672 	3 			85 															15000 																																																																														1 		1 	1 								
1408 	휴먼드래곤2	196672 	3 			86 															15000 																																																																														1 		1 	1 								
1405 	오크드래곤1	196672 	3 			85 															15000 																																																																														1 		1 	1 								
1407 	오크드래곤2	196672 	3 			86 															15000 																																																																														1 		1 	1 								
1404 	문엘프드래곤1	196672 	3 			85 															15000 																																																																														1 		1 	1 								
1406 	문엘프드래곤2	196672 	3 			86 															15000 																																																																														1 		1 	1 								
1295 	Alcadia	196672 				1 															20000 																																																																														0 		1 	1 								
1946 	백마_j	196672 	1 			35 															9000 																																																																														1 		1 	1 								
1948 	경갑 백마_j	196672 	1 			50 															10500 																																																																														1 		1 	1 								
1950 	중갑 백마_j	196672 	1 			61 															12000 																																																																														1 		1 	1 								
1952 	휴먼_고렙탈것_백마_j	196672 	1 			72 															13500 																																																																														1 		1 	1 								
1947 	흑마_j	196672 	1 			36 															9000 																																																																														1 		1 	1 								
1949 	경갑 흑마_j	196672 	1 			51 															10500 																																																																														1 		1 	1 								
1951 	중갑 흑마_j	196672 	1 			62 															12000 																																																																														1 		1 	1 								
1953 	휴먼_고렙탈것_흑마_j	196672 	1 			73 															13500 																																																																														1 		1 	1 								
1955 	흑사막소_j	196672 	2 			35 															9000 																																																																														1 		1 	1 								
1957 	경갑 흑사막소_j	196672 	2 			50 															10500 																																																																														1 		1 	1 								
1959 	중갑 흑사막소_j	196672 	2 			61 															12000 																																																																														1 		1 	1 								
1960 	오크_고렙탈것_백_j	196672 	2 			72 															13500 																																																																														1 		1 	1 								
1954 	회사막소_j	196672 	2 			36 															9000 																																																																														1 		1 	1 								
1956 	경갑 회사막소_j	196672 	2 			51 															10500 																																																																														1 		1 	1 								
1958 	중갑 회사막소_j	196672 	2 			62 															12000 																																																																														1 		1 	1 								
1961 	오크_고렙탈것_흑_j	196672 	2 			73 															13500 																																																																														1 		1 	1 								
1962 	알비레온_j	196672 	3 			35 															9000 																																																																														1 		1 	1 								
1964 	경갑 알비레온_j	196672 	3 			50 															10500 																																																																														1 		1 	1 								
1966 	중갑 알비레온_j	196672 	3 			61 															12000 																																																																														1 		1 	1 								
1968 	문엘프_고렙탈것_백_j	196672 	3 			72 															13500 																																																																														1 		1 	1 								
1963 	케어레온_j	196672 	3 			36 															9000 																																																																														1 		1 	1 								
1965 	경갑 케어레온_j	196672 	3 			51 															10500 																																																																														1 		1 	1 								
1967 	중갑 케어레온_j	196672 	3 			62 															12000 																																																																														1 		1 	1 								
1969 	문엘프_고렙탈것_흑_j	196672 	3 			73 															13500 																																																																														1 		1 	1 								
1945 	휴먼드래곤_01_j	196672 	3 			85 															15000 																																																																														1 		1 	1 								
1944 	휴먼드래곤_02_j	196672 	3 			86 															15000 																																																																														1 		1 	1 								
1943 	오크드래곤_01_j	196672 	3 			85 															15000 																																																																														1 		1 	1 								
1941 	오크드래곤_02_j	196672 	3 			86 															15000 																																																																														1 		1 	1 								
1942 	문엘프드래곤_01_j	196672 	3 			85 															15000 																																																																														1 		1 	1 								
1940 	문엘프드래곤_02_j	196672 	3 			86 															15000 																																																																														1 		1 	1 								
2005 	휴먼드래곤_03_실버_j	196672 	3 			85 															15000 																																																																														1 		1 	1 								
2006 	휴먼드래곤_04_골드_j	196672 	3 			86 															15000 																																																																														1 		1 	1 								
2003 	오크드래곤_03_실버_j	196672 	3 			85 															15000 																																																																														1 		1 	1 								
2004 	오크드래곤_04_골드_j	196672 	3 			86 															15000 																																																																														1 		1 	1 								
2001 	문엘프드래곤_03_실버_j	196672 	3 			85 															15000 																																																																														1 		1 	1 								
2002 	문엘프드래곤_04_골드_j	196672 	3 			86 															15000 																																																																														1 		1 	1 								
2019 	Griffin	196672 	3 			86 															15000 																																																																														1 		1 	1 								
1268 	Guard Tower	196608 											50 	3000000 																																																																																									1 							
1278 	Destroying Guard Tower	196608 																																																																																																					1 							
1279 	Guard Tower Ruins	196608 																																																																																																					1 							
1263 	Siege Revival Camp	196608 											50 	1000000 																																																																																									9 							
1280 	Razed Siege Revival Camp	196608 																																																																																																					9 							
1264 	Revival Tower	196608 											50 	1000000 																																																																																									5 							
1281 	Destroyed Revival Tower	196608 																																																																																																					5 							
1317 	Tower of Life	196608 											50 	1000000 																																																																																									4 							
1318 	Destroyed Tower of Life	196608 																																																																																																					4 							
1265 	Inner Castle Gate	196608 											50 	1500000 																																																																																									2 							
1283 	Destroying Inner Castle Gate	196608 																																																																																																					2 							
1284 	Inner Castle Gate Ruins	196608 																																																																																																					2 							
1269 	Outer Castle Gate	196608 											50 	3000000 																																																																																									3 							
1287 	Destroying Outer Castle Gate	196608 																																																																																																					3 							
1288 	Outer Castle Gate Ruins	196608 																																																																																																					3 							
1266 	Archon's Eye	196608 											50 	500000 																																																																																									7 							
1364 	Eye of Archon Awakening	196608 																																																																																																					7 							
1267 	Archon Protective	196608 																								100 	200 														20 	30 	20 	30 	20 	30 	20 	30 	20 	30 	10 	20 	10 	20 	10 	20 																																															8 							
1258 	Catapult	196608 											50 	1000000 												500000 	600000 	10 	20000 																																																																										10 							
1290 	Razed Catapult	196608 																																																																																																					10 							
1312 	Sealed Throne	196608 											50 	1000000 																																																																																									6 							
1305 	Rensphere Outer Castle Gate	196608 											50 	3000000 																																																																																									3 							
1397 	Rensphere Outer Castle Gate Breached	196608 																																																																																																					3 							
378 	Rensphere Inner Castle Gate	196608 																																																																																																					2 							
198 	Archon Fountain	196608 																																																																																																					6 							
367 	Gate	196608 											50 	3000000 																																																																																									3 							
369 	Gate is under destruction	196608 																																																																																																					3 							
368 	Ruins of Gate	196608 																																																																																																					3 							
1367 	트랩_무너짐01	1114116 				80 								10000 															800 																																																																																	
1374 	트랩_무너짐01_죽기	1114116 				80 																																																																																																								
1368 	트랩_무너짐02	1114116 				80 								10000 															800 																																																																																	
1375 	트랩_무너짐02_죽기	1114116 				80 																																																																																																								
1369 	트랩_무너짐03	1114116 				80 								10000 															800 																																																																																	
1376 	트랩_무너짐03_죽기	1114116 				80 																																																																																																								
1377 	트랩_바닥01	65540 				80 																							400 																																																																																	
1378 	트랩_바닥02	65540 				80 																							400 																																																																																	
1379 	트랩_바닥03	65540 				80 																							400 																																																																																	
1380 	트랩_바닥04	1114116 				80 																							400 																																																																																	
1381 	트랩_바닥05	1114116 				80 																							400 																																																																																	
1382 	트랩_바닥06	1114116 				80 																							400 																																																																																	
1383 	트랩_분출01	1114116 				80 																							1200 																																																																																	
1384 	트랩_찌르기01	1114116 				80 																							400 																																																																																	
361 	트랩_찌르기02	1114116 				80 																							400 																																																																																	
371 	트랩_낙뢰	1114116 				85 																							400 																																																																																	
372 	트랩_울타리번개	1114116 				85 																							400 																																																																																	
370 	트랩_환형번개	1114116 				85 																							800 																																																																																	
373 	트랩_독가스	1114116 				90 																							400 																																																																																	
374 	트랩_독가시	65540 				90 																							500 																																																																																	
375 	트랩_독웅덩이	65540 				90 																							500 																																																																																	
138 	Human NPC Knight 1	2 																																																																																																	0 											
139 	Human NPC Knight 2	2 																																																																																																	0 											
140 	Human NPC Knight 3	2 																																																																																																	0 											
141 	Human NPC Monk 1	2 																																																																																																	0 											
142 	Human NPC Monk 2	2 																																																																																																	0 											
143 	Human NPC Monk 3	2 																																																																																																	0 											
144 	Human NPC Mage 1	2 																																																																																																	0 											
145 	Human NPC Mage 2	2 																																																																																																	0 											
146 	Human NPC Mage 3	2 																																																																																																	0 											
147 	Human NPC Archer 1	2 																																																																																																	0 											
148 	Human NPC Archer 2	2 																																																																																																	0 											
149 	Human NPC Archer 3	2 																																																																																																	0 											
150 	Orc NPC Hunter 1	2 																																																																																																	0 											
151 	Orc NPC Hunter 2	2 																																																																																																	0 											
152 	Orc NPC Hunter 3	2 																																																																																																	0 											
153 	Orc NPC Monk 1	2 																																																																																																	0 											
154 	Orc NPC Monk 2	2 																																																																																																	0 											
155 	Orc NPC Monk 3	2 																																																																																																	0 											
156 	Orc NPC Sorcerer 1	2 																																																																																																	0 											
157 	Orc NPC Sorcerer 2	2 																																																																																																	0 											
158 	Orc NPC Sorcerer 3	2 																																																																																																	0 											
159 	Orc NPC Berserker 1	2 																																																																																																	0 											
160 	Orc NPC Berserker 2	2 																																																																																																	0 											
161 	Orc NPC Berserker 3	2 																																																																																																	0 											
162 	Delfaras NPC Blas	2 																																																																																																	0 											
163 	Delfaras NPC Delphin	2 									 																																																																																								0 											
164 	Delfaras NPC Himena	2 																																																																																																	0 											
165 	Delfaras NPC Marissa	2 																																																																																																	0 											
