TID	Title_Class	Title_Name	String TID	Require_level	Require_class_Type	Require_class_GuildMaster	Require_class_ArchLord	Require_Con	Require_Str	Require_Int	Require_Dex	Require_Wis	Require_Cha	Cost_Geld	Cost_Cash	Cost_Item_1	Cost_Item_1_Count	Cost_Item_1_Type	Cost_Item_2	Cost_Item_2_Count	Cost_Item_2_Type	Cost_Item_3	Cost_Item_3_Count	Cost_Item_3_Type	Cost_Item_4	Cost_Item_4_Count	Cost_Item_4_Type	Cost_Item_5	Cost_Item_5_Count	Cost_Item_5_Type	First_Title 1	First_Title 2	First_Title 3	First_Title 4	First_Title 5	Title_Check_1	Title_Check_1_Set	Title_Check_1_Value	Title_Check_2	Title_Check_2_Set	Title_Check_2_Value	Title_Check_3	Title_Check_3_Set	Title_Check_3_Value	Title_Check_4	Title_Check_4_Set	Title_Check_4_Value	Title_Check_5	Title_Check_5_Set	Title_Check_5_Value	Trade_Possibility	Duration	Reward_Money	Reward_Item_1	Reward_Item_2	Reward_Item_3	Reward_Item_4	Reward_Item_5	Skill_Tid_1	Skill_Tid_2	Skill_Tid_3	Skill_Tid_4	Skill_Tid_5	Skill_Tid_6	Skill_Tid_7	Skill_Tid_8	Skill_Tid_9	Skill_Tid_10	Title_Effect_1	Title_Effect_1_Set	Title_Effect_1_Value_1	Title_Effect_1_Value_2	Title_Effect_2	Title_Effect_2_Set	Title_Effect_2_Value_1	Title_Effect_2_Value_2	Title_Effect_3	Title_Effect_3_Set	Title_Effect_3_Value_1	Title_Effect_3_Value_2	Title_Effect_4	Title_Effect_4_Set	Title_Effect_4_Value_1	Title_Effect_4_Value_2	Title_Effect_5	Title_Effect_5_Set	Title_Effect_5_Value_1	Title_Effect_5_Value_2	Title_Comment
23	Collector	Collector of Wisdom Prayer Stones	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1885	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1885	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	Collector	Collector of Lucky Prayer Stones	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6074	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6074	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	Collector	Collector of Fire Elemental Stones	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	203	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	203	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	Collector	Collector of Air Elemental Stones	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	202	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	202	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	Collector	Collector of Water Elemental Stones	27	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	201	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	201	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	Collector	Collector of Earth Elemental Stones	28	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	200	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	200	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	Collector	Collector of Magic Elemental Stones	29	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	204	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	204	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10001	Expert Collector	Expert Collector of Spriggan Chargers	10001	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	5	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10002	Expert Collector	Expert Collector of Deer	10002	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	10	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10003	Expert Collector	Expert Collector of Boars	10003	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	11	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10004	Expert Collector	Expert Collector of Thieves	10004	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	12	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10005	Expert Collector	Expert Collector of Big Boars	10005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	13	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10006	Expert Collector	Expert Collector of Giant Bats	10006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	14	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10007	Expert Collector	Expert Collector of Bronze Dragon Cids	10007	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	16	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10008	Expert Collector	Expert Collector of Gargoyles	10008	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	17	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10009	Expert Collector	Expert Collector of Rock Torges	10009	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	18	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	18	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10010	Expert Collector	Expert Collector of Forest Buckets	10010	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	19	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10011	Expert Collector	Expert Collector of Goblins	10011	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	20	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	20	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10012	Expert Collector	Expert Collector of Harpies	10012	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	23	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	23	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10014	Expert Collector	Expert Collector of Lizardmen	10014	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	26	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	26	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10015	Expert Collector	Expert Collector of Huge Moths	10015	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	31	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	31	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10016	Expert Collector	Expert Collector of Skeletons	10016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	32	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	32	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10017	Expert Collector	Expert Collector of Black Spiders	10017	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	33	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	33	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10018	Expert Collector	Expert Collector of Spriggan Soldiers	10018	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	35	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10019	Expert Collector	Expert Collector of Vipers	10019	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	36	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	36	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10020	Expert Collector	Expert Collector of Young Lycantos	10020	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	37	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	37	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10022	Expert Collector	Expert Collector of Zombies	10022	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	39	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	39	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10023	Expert Collector	Expert Collector of Goblin Scouts	10023	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	68	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	68	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10024	Expert Collector	Expert Collector of Goblin Rangers	10024	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	69	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	69	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10025	Expert Collector	Expert Collector of Viper Warriors	10025	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	71	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	71	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10026	Expert Collector	Expert Collector of Viper Mages	10026	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	72	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	72	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10027	Expert Collector	Expert Collector of Skeleton Archers	10027	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	73	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	73	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10028	Expert Collector	Expert Collector of Skeleton Sorcerers	10028	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	74	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	74	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10029	Expert Collector	Expert Collector of Skeleton Knights	10029	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	75	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	75	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10030	Expert Collector	Expert Collector of Redboar Imps	10030	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	77	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	77	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10031	Expert Collector	Expert Collector of River Goblin Warriors	10031	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	78	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	78	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10032	Expert Collector	Expert Collector of Hobgoblins	10032	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	79	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	79	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10033	Expert Collector	Expert Collector of River Goblin Rangers	10033	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	80	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	80	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10034	Expert Collector	Expert Collector of Hobgoblin Leaders	10034	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	81	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	81	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10035	Expert Collector	Expert Collector of Cave Bats	10035	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	82	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	82	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10036	Expert Collector	Expert Collector of Warrior Spiders	10036	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	83	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	83	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10037	Expert Collector	Expert Collector of Black Crawlers	10037	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	84	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	84	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10038	Expert Collector	Expert Collector of Zombie Leaders	10038	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	85	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	85	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10039	Expert Collector	Expert Collector of Forest Deer	10039	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	87	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	87	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10040	Expert Collector	Expert Collector of Crawlers	10040	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	89	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	89	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10041	Expert Collector	Expert Collector of Ghoul Bears	10041	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	90	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	90	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10042	Expert Collector	Expert Collector of Gale Boars	10042	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	116	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	116	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10043	Expert Collector	Expert Collector of Water Vipers	10043	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	117	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	117	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10044	Expert Collector	Expert Collector of Water Viper Warriors	10044	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	118	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	118	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10045	Expert Collector	Expert Collector of Water Viper Mages	10045	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	119	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	119	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10046	Expert Collector	Expert Collector of Red Moths	10046	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	120	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	120	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10047	Expert Collector	Expert Collector of Grave Skeletons	10047	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	121	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	121	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10048	Expert Collector	Expert Collector of Skeleton Rapidfire Shooters	10048	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	122	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	122	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10049	Expert Collector	Expert Collector of Skeleton Shamans	10049	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	123	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	123	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10050	Expert Collector	Expert Collector of Windboar Imps	10050	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	124	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	124	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10051	Expert Collector	Expert Collector of River Goblin Thieves	10051	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	125	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	125	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10052	Expert Collector	Expert Collector of River Goblin Scouts	10052	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	126	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	126	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10053	Expert Collector	Expert Collector of Candle Bears	10053	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	127	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	127	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10055	Expert Collector	Expert Collector of Stone Spiders	10055	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	129	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	129	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10056	Expert Collector	Expert Collector of Young Harpies	10056	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	136	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	136	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10057	Expert Collector	Expert Collector of Runebat Leaders	10057	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	194	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	194	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10113	Expert Collector	Expert Collector of Arachnoid Drones	10113	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	272	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	272	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10114	Expert Collector	Expert Collector of Arachnoid Poisons	10114	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	273	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	273	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10115	Expert Collector	Expert Collector of Huge Silver Moths	10115	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	274	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	274	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10116	Expert Collector	Expert Collector of Direwolves	10116	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10001	279	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	279	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
