MakeItem Total	MakeItem TID	MakeItem Name	MakeItem Count	BonusItem TID	BonusItem Name	Item Option Min	Item Option Max	Socket Inchant Min	Socket Inchant Max	Combine Use Price	timer(msec)	Resource TotalCount	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count	Resource TID	Resource Name	Resource Count
1	1896	미러 블레이드	1			3	5	4	8	50400		10	502	펄션	1	203	불의 정령석	1	201	물의 정령석	1	204	마법의 정령석	1	463	공격의 기원석<Lv1>	1	466	명중률의 기원석<Lv1>	1	588	냉기의 기원석<Lv1>	1	591	전격의 기원석<Lv1>	1	594	맹독의 기원석<Lv1>	1	597	방패공격의 기원석<Lv1>	1
1	1898	펜텀 블레이드	1			3	5	4	8	151200		10	503	롱 소드	1	264	화염의 정령석	1	260	구름의 정령석	1	256	정신의 정령석	1	1829	공격의 기원석<Lv2>	1	467	명중률의 기원석<Lv2>	1	1831	냉기의 기원석<Lv2>	1	1849	전격의 기원석<Lv2>	1	1837	맹독의 기원석<Lv2>	1	598	방패공격의 기원석<Lv2>	1
1	1900	블레이즈 세이버	1			3	5	4	8	384000		10	504	더블 롱소드	1	264	화염의 정령석	1	260	구름의 정령석	1	256	정신의 정령석	1	1829	공격의 기원석<Lv2>	1	467	명중률의 기원석<Lv2>	1	1831	냉기의 기원석<Lv2>	1	1849	전격의 기원석<Lv2>	1	1837	맹독의 기원석<Lv2>	1	598	방패공격의 기원석<Lv2>	1
1	3201	피어스로드 소드	1			3	5	4	8	516000		10	3200	크레센트 소드	1	265	작열의 정령석	1	261	안개의 정령석	1	257	명상의 정령석	1	1829	공격의 기원석<Lv2>	1	467	명중률의 기원석<Lv2>	1	1831	냉기의 기원석<Lv2>	1	1849	전격의 기원석<Lv2>	1	1837	맹독의 기원석<Lv2>	1	598	방패공격의 기원석<Lv2>	1
1	3204	라이프이터 세이버	1			3	5	4	8	621600		10	3203	헬릭스 세이버	1	265	작열의 정령석	1	261	안개의 정령석	1	257	명상의 정령석	1	1829	공격의 기원석<Lv2>	1	467	명중률의 기원석<Lv2>	1	1831	냉기의 기원석<Lv2>	1	1849	전격의 기원석<Lv2>	1	1837	맹독의 기원석<Lv2>	1	598	방패공격의 기원석<Lv2>	1
1	3207	이레이저 소드	1			3	5	4	8	765600		10	3206	샷 피어서	1	266	염해의 정령석	1	262	폭포의 정령석	1	258	초월의 정령석	1	464	공격의 기원석<Lv3>	1	468	명중률의 기원석<Lv3>	1	589	냉기의 기원석<Lv3>	1	592	전격의 기원석<Lv3>	1	595	맹독의 기원석<Lv3>	1	599	방패공격의 기원석<Lv3>	1
1	3210	홀리라이트 세이버	1			3	5	4	8	1044000		10	3209	크랙 세이버	1	266	염해의 정령석	1	262	폭포의 정령석	1	258	초월의 정령석	1	464	공격의 기원석<Lv3>	1	468	명중률의 기원석<Lv3>	1	589	냉기의 기원석<Lv3>	1	592	전격의 기원석<Lv3>	1	595	맹독의 기원석<Lv3>	1	599	방패공격의 기원석<Lv3>	1
1	5222	디메이지 소드	1			3	5	4	8	1188000		10	5221	헤비 슬라이서	1	266	염해의 정령석	1	262	폭포의 정령석	1	258	초월의 정령석	1	464	공격의 기원석<Lv3>	1	468	명중률의 기원석<Lv3>	1	589	냉기의 기원석<Lv3>	1	592	전격의 기원석<Lv3>	1	595	맹독의 기원석<Lv3>	1	599	방패공격의 기원석<Lv3>	1
1	5034	다크바이트 소드	1			3	5	4	8	1452000		10	5033	바이탈 슬라이서	1	267	유성의 정령석	1	263	바다의 정령석	1	259	열반의 정령석	1	464	공격의 기원석<Lv3>	1	468	명중률의 기원석<Lv3>	1	589	냉기의 기원석<Lv3>	1	592	전격의 기원석<Lv3>	1	595	맹독의 기원석<Lv3>	1	599	방패공격의 기원석<Lv3>	1
1	1902	기어 엑스	1			3	5	4	8	1600		10	10	숏 액스	1	203	불의 정령석	1	201	물의 정령석	1	204	마법의 정령석	1	463	공격의 기원석<Lv1>	1	466	명중률의 기원석<Lv1>	1	588	냉기의 기원석<Lv1>	1	591	전격의 기원석<Lv1>	1	594	맹독의 기원석<Lv1>	1	597	방패공격의 기원석<Lv1>	1
1	1903	어썰트엑스	1			3	5	4	8	4800		10	35	배틀 액스	1	203	불의 정령석	1	201	물의 정령석	1	204	마법의 정령석	1	463	공격의 기원석<Lv1>	1	466	명중률의 기원석<Lv1>	1	588	냉기의 기원석<Lv1>	1	591	전격의 기원석<Lv1>	1	594	맹독의 기원석<Lv1>	1	597	방패공격의 기원석<Lv1>	1
1	1904	바바리안 엑스	1			3	5	4	8	14400		10	491	크러시 배틀 액스	1	203	불의 정령석	1	201	물의 정령석	1	204	마법의 정령석	1	463	공격의 기원석<Lv1>	1	466	명중률의 기원석<Lv1>	1	588	냉기의 기원석<Lv1>	1	591	전격의 기원석<Lv1>	1	594	맹독의 기원석<Lv1>	1	597	방패공격의 기원석<Lv1>	1
1	507	해저드 토마호크	1			3	5	4	8	50400		10	1906	블러드 토마호크	1	203	불의 정령석	1	201	물의 정령석	1	204	마법의 정령석	1	463	공격의 기원석<Lv1>	1	466	명중률의 기원석<Lv1>	1	588	냉기의 기원석<Lv1>	1	591	전격의 기원석<Lv1>	1	594	맹독의 기원석<Lv1>	1	597	방패공격의 기원석<Lv1>	1
1	1907	스피트 엑스	1			3	5	4	8	151200		10	508	디바이더	1	264	화염의 정령석	1	260	구름의 정령석	1	256	정신의 정령석	1	1829	공격의 기원석<Lv2>	1	467	명중률의 기원석<Lv2>	1	1831	냉기의 기원석<Lv2>	1	1849	전격의 기원석<Lv2>	1	1837	맹독의 기원석<Lv2>	1	598	방패공격의 기원석<Lv2>	1
1	1909	고어 엑스	1			3	5	4	8	384000		10	509	그랜드 디바이더	1	264	화염의 정령석	1	260	구름의 정령석	1	256	정신의 정령석	1	1829	공격의 기원석<Lv2>	1	467	명중률의 기원석<Lv2>	1	1831	냉기의 기원석<Lv2>	1	1849	전격의 기원석<Lv2>	1	1837	맹독의 기원석<Lv2>	1	598	방패공격의 기원석<Lv2>	1
1	3213	블러드스트림 엑스	1			3	5	4	8	516000		10	3212	글로우 엑스	1	265	작열의 정령석	1	261	안개의 정령석	1	257	명상의 정령석	1	1829	공격의 기원석<Lv2>	1	467	명중률의 기원석<Lv2>	1	1831	냉기의 기원석<Lv2>	1	1849	전격의 기원석<Lv2>	1	1837	맹독의 기원석<Lv2>	1	598	방패공격의 기원석<Lv2>	1
1	3216	레드드롭 엑스	1			3	5	4	8	621600		10	3215	플래시 디바이더	1	265	작열의 정령석	1	261	안개의 정령석	1	257	명상의 정령석	1	1829	공격의 기원석<Lv2>	1	467	명중률의 기원석<Lv2>	1	1831	냉기의 기원석<Lv2>	1	1849	전격의 기원석<Lv2>	1	1837	맹독의 기원석<Lv2>	1	598	방패공격의 기원석<Lv2>	1
1	3219	소울스핀 엑스	1			3	5	4	8	765600		10	3218	블러드 크래셔	1	266	염해의 정령석	1	262	폭포의 정령석	1	258	초월의 정령석	1	464	공격의 기원석<Lv3>	1	468	명중률의 기원석<Lv3>	1	589	냉기의 기원석<Lv3>	1	592	전격의 기원석<Lv3>	1	595	맹독의 기원석<Lv3>	1	599	방패공격의 기원석<Lv3>	1
1	3222	본버스터 디바이더	1			3	5	4	8	1044000		10	3221	빅헤드 디바이더	1	266	염해의 정령석	1	262	폭포의 정령석	1	258	초월의 정령석	1	464	공격의 기원석<Lv3>	1	468	명중률의 기원석<Lv3>	1	589	냉기의 기원석<Lv3>	1	592	전격의 기원석<Lv3>	1	595	맹독의 기원석<Lv3>	1	599	방패공격의 기원석<Lv3>	1
1	5225	아머브레이크 엑스	1			3	5	4	8	1188000		10	5224	티스 엑스	1	266	염해의 정령석	1	262	폭포의 정령석	1	258	초월의 정령석	1	464	공격의 기원석<Lv3>	1	468	명중률의 기원석<Lv3>	1	589	냉기의 기원석<Lv3>	1	592	전격의 기원석<Lv3>	1	595	맹독의 기원석<Lv3>	1	599	방패공격의 기원석<Lv3>	1
1	5037	다크레벨 디바이더	1			3	5	4	8	1452000		10	5036	파 디바이더	1	267	유성의 정령석	1	263	바다의 정령석	1	259	열반의 정령석	1	464	공격의 기원석<Lv3>	1	468	명중률의 기원석<Lv3>	1	589	냉기의 기원석<Lv3>	1	592	전격의 기원석<Lv3>	1	595	맹독의 기원석<Lv3>	1	599	방패공격의 기원석<Lv3>	1
1	317	배틀픽	1			3	5	4	8	1600		10	4	곤봉	1	203	불의 정령석	1	201	물의 정령석	1	204	마법의 정령석	1	463	공격의 기원석<Lv1>	1	466	명중률의 기원석<Lv1>	1	588	냉기의 기원석<Lv1>	1	591	전격의 기원석<Lv1>	1	594	맹독의 기원석<Lv1>	1	597	방패공격의 기원석<Lv1>	1
1	514	새비지 배틀 클럽	1			3	5	4	8	4800		10	20	메이스	1	203	불의 정령석	1	201	물의 정령석	1	204	마법의 정령석	1	463	공격의 기원석<Lv1>	1	466	명중률의 기원석<Lv1>	1	588	냉기의 기원석<Lv1>	1	591	전격의 기원석<Lv1>	1	594	맹독의 기원석<Lv1>	1	597	방패공격의 기원석<Lv1>	1
1	517	센츄리온 해머	1			3	5	4	8	14400		10	1911	해머	1	203	불의 정령석	1	201	물의 정령석	1	204	마법의 정령석	1	463	공격의 기원석<Lv1>	1	466	명중률의 기원석<Lv1>	1	588	냉기의 기원석<Lv1>	1	591	전격의 기원석<Lv1>	1	594	맹독의 기원석<Lv1>	1	597	방패공격의 기원석<Lv1>	1
1	515	헬리오스 모닝스타	1			3	5	4	8	50400		10	41	모닝스타	1	203	불의 정령석	1	201	물의 정령석	1	204	마법의 정령석	1	463	공격의 기원석<Lv1>	1	466	명중률의 기원석<Lv1>	1	588	냉기의 기원석<Lv1>	1	591	전격의 기원석<Lv1>	1	594	맹독의 기원석<Lv1>	1	597	방패공격의 기원석<Lv1>	1
1	518	가디언 마울	1			3	5	4	8	151200		10	512	마울	1	264	화염의 정령석	1	260	구름의 정령석	1	256	정신의 정령석	1	1829	공격의 기원석<Lv2>	1	467	명중률의 기원석<Lv2>	1	1831	냉기의 기원석<Lv2>	1	1849	전격의 기원석<Lv2>	1	1837	맹독의 기원석<Lv2>	1	598	방패공격의 기원석<Lv2>	1
1	516	홀리 워메이스	1			3	5	4	8	384000		10	513	파워 메이스	1	264	화염의 정령석	1	260	구름의 정령석	1	256	정신의 정령석	1	1829	공격의 기원석<Lv2>	1	467	명중률의 기원석<Lv2>	1	1831	냉기의 기원석<Lv2>	1	1849	전격의 기원석<Lv2>	1	1837	맹독의 기원석<Lv2>	1	598	방패공격의 기원석<Lv2>	1
1	3225	노바리언 모닝스타	1			3	5	4	8	516000		10	3224	스파크 모닝스타	1	265	작열의 정령석	1	261	안개의 정령석	1	257	명상의 정령석	1	1829	공격의 기원석<Lv2>	1	467	명중률의 기원석<Lv2>	1	1831	냉기의 기원석<Lv2>	1	1849	전격의 기원석<Lv2>	1	1837	맹독의 기원석<Lv2>	1	598	방패공격의 기원석<Lv2>	1
1	3228	트라이얼 마울	1			3	5	4	8	621600		10	3227	드롭 마울	1	265	작열의 정령석	1	261	안개의 정령석	1	257	명상의 정령석	1	1829	공격의 기원석<Lv2>	1	467	명중률의 기원석<Lv2>	1	1831	냉기의 기원석<Lv2>	1	1849	전격의 기원석<Lv2>	1	1837	맹독의 기원석<Lv2>	1	598	방패공격의 기원석<Lv2>	1
1	3231	하이드리언 메이스	1			3	5	4	8	765600		10	3230	커맨더 메이스	1	266	염해의 정령석	1	262	폭포의 정령석	1	258	초월의 정령석	1	464	공격의 기원석<Lv3>	1	468	명중률의 기원석<Lv3>	1	589	냉기의 기원석<Lv3>	1	592	전격의 기원석<Lv3>	1	595	맹독의 기원석<Lv3>	1	599	방패공격의 기원석<Lv3>	1
1	3234	마스터링크 마울	1			3	5	4	8	1044000		10	3233	모르타르 마울	1	266	염해의 정령석	1	262	폭포의 정령석	1	258	초월의 정령석	1	464	공격의 기원석<Lv3>	1	468	명중률의 기원석<Lv3>	1	589	냉기의 기원석<Lv3>	1	592	전격의 기원석<Lv3>	1	595	맹독의 기원석<Lv3>	1	599	방패공격의 기원석<Lv3>	1
1	5228	모탈일루젼 디스트로이어	1			3	5	4	8	1188000		10	5227	파운드 디스트로이어	1	266	염해의 정령석	1	262	폭포의 정령석	1	258	초월의 정령석	1	464	공격의 기원석<Lv3>	1	468	명중률의 기원석<Lv3>	1	589	냉기의 기원석<Lv3>	1	592	전격의 기원석<Lv3>	1	595	맹독의 기원석<Lv3>	1	599	방패공격의 기원석<Lv3>	1
1	5040	저지먼트 디스트로이어	1			3	5	4	8	1452000		10	5039	브루탈 디스트로이어	1	267	유성의 정령석	1	263	바다의 정령석	1	259	열반의 정령석	1	464	공격의 기원석<Lv3>	1	468	명중률의 기원석<Lv3>	1	589	냉기의 기원석<Lv3>	1	592	전격의 기원석<Lv3>	1	595	맹독의 기원석<Lv3>	1	599	방패공격의 기원석<Lv3>	1
1	1914	마스터 바스타드	1			3	5	4	8	1600		10	494	츠바이핸더	1	203	불의 정령석	1	201	물의 정령석	1	204	마법의 정령석	1	463	공격의 기원석<Lv1>	1	466	명중률의 기원석<Lv1>	1	588	냉기의 기원석<Lv1>	1	591	전격의 기원석<Lv1>	1	594	맹독의 기원석<Lv1>	1	597	방패공격의 기원석<Lv1>	1
1	1915	워리어 바스타드	1			3	5	4	8	4800		10	520	브루트 츠바이핸더	1	203	불의 정령석	1	201	물의 정령석	1	204	마법의 정령석	1	463	공격의 기원석<Lv1>	1	466	명중률의 기원석<Lv1>	1	588	냉기의 기원석<Lv1>	1	591	전격의 기원석<Lv1>	1	594	맹독의 기원석<Lv1>	1	597	방패공격의 기원석<Lv1>	1
1	1917	데들리 클레이모어	1			3	5	4	8	14400		10	521	슬레이모어	1	203	불의 정령석	1	201	물의 정령석	1	204	마법의 정령석	1	463	공격의 기원석<Lv1>	1	466	명중률의 기원석<Lv1>	1	588	냉기의 기원석<Lv1>	1	591	전격의 기원석<Lv1>	1	594	맹독의 기원석<Lv1>	1	597	방패공격의 기원석<Lv1>	1
1	492	더블 바스타드	1			3	5	4	8	50400		10	2	바스타드	1	203	불의 정령석	1	201	물의 정령석	1	204	마법의 정령석	1	463	공격의 기원석<Lv1>	1	466	명중률의 기원석<Lv1>	1	588	냉기의 기원석<Lv1>	1	591	전격의 기원석<Lv1>	1	594	맹독의 기원석<Lv1>	1	597	방패공격의 기원석<Lv1>	1
1	1920	블랙 그레이트 소드	1			3	5	4	8	151200		10	519	미스트 슬래셔	1	264	화염의 정령석	1	260	구름의 정령석	1	256	정신의 정령석	1	1829	공격의 기원석<Lv2>	1	467	명중률의 기원석<Lv2>	1	1831	냉기의 기원석<Lv2>	1	1849	전격의 기원석<Lv2>	1	1837	맹독의 기원석<Lv2>	1	598	방패공격의 기원석<Lv2>	1
1	1922	엘리시안 프람벨쥬	1			3	5	4	8	384000		10	37	클레이모어	1	264	화염의 정령석	1	260	구름의 정령석	1	256	정신의 정령석	1	1829	공격의 기원석<Lv2>	1	467	명중률의 기원석<Lv2>	1	1831	냉기의 기원석<Lv2>	1	1849	전격의 기원석<Lv2>	1	1837	맹독의 기원석<Lv2>	1	598	방패공격의 기원석<Lv2>	1
1	3237	질리언배틀 슬래셔	1			3	5	4	8	516000		10	3236	스타 슬래셔	1	265	작열의 정령석	1	261	안개의 정령석	1	257	명상의 정령석	1	1829	공격의 기원석<Lv2>	1	467	명중률의 기원석<Lv2>	1	1831	냉기의 기원석<Lv2>	1	1849	전격의 기원석<Lv2>	1	1837	맹독의 기원석<Lv2>	1	598	방패공격의 기원석<Lv2>	1
1	3240	워시드 클레이모어	1			3	5	4	8	621600		10	3239	바탈리안 클레이모어	1	265	작열의 정령석	1	261	안개의 정령석	1	257	명상의 정령석	1	1829	공격의 기원석<Lv2>	1	467	명중률의 기원석<Lv2>	1	1831	냉기의 기원석<Lv2>	1	1849	전격의 기원석<Lv2>	1	1837	맹독의 기원석<Lv2>	1	598	방패공격의 기원석<Lv2>	1
1	3243	고어브링어 바스타드	1			3	5	4	8	765600		10	3242	캐슬 바스타드	1	266	염해의 정령석	1	262	폭포의 정령석	1	258	초월의 정령석	1	464	공격의 기원석<Lv3>	1	468	명중률의 기원석<Lv3>	1	589	냉기의 기원석<Lv3>	1	592	전격의 기원석<Lv3>	1	595	맹독의 기원석<Lv3>	1	599	방패공격의 기원석<Lv3>	1
1	3246	가디언소울 마이트에지	1			3	5	4	8	1044000		10	3245	하이 마이트에지	1	266	염해의 정령석	1	262	폭포의 정령석	1	258	초월의 정령석	1	464	공격의 기원석<Lv3>	1	468	명중률의 기원석<Lv3>	1	589	냉기의 기원석<Lv3>	1	592	전격의 기원석<Lv3>	1	595	맹독의 기원석<Lv3>	1	599	방패공격의 기원석<Lv3>	1
1	5231	서던크로스 슬래셔	1			3	5	4	8	1188000		10	5230	슬러터 슬래셔	1	266	염해의 정령석	1	262	폭포의 정령석	1	258	초월의 정령석	1	464	공격의 기원석<Lv3>	1	468	명중률의 기원석<Lv3>	1	589	냉기의 기원석<Lv3>	1	592	전격의 기원석<Lv3>	1	595	맹독의 기원석<Lv3>	1	599	방패공격의 기원석<Lv3>	1
1	5043	램피지룰러 마이트에지	1			3	5	4	8	1452000		10	5042	라이즈 마이트에지	1	267	유성의 정령석	1	263	바다의 정령석	1	259	열반의 정령석	1	464	공격의 기원석<Lv3>	1	468	명중률의 기원석<Lv3>	1	589	냉기의 기원석<Lv3>	1	592	전격의 기원석<Lv3>	1	595	맹독의 기원석<Lv3>	1	599	방패공격의 기원석<Lv3>	1
1	1924	헤비 배틀 폴엑스	1			3	5	4	8	1600		10	13	배틀 폴액스	1	203	불의 정령석	1	201	물의 정령석	1	204	마법의 정령석	1	463	공격의 기원석<Lv1>	1	466	명중률의 기원석<Lv1>	1	588	냉기의 기원석<Lv1>	1	591	전격의 기원석<Lv1>	1	594	맹독의 기원석<Lv1>	1	597	방패공격의 기원석<Lv1>	1
